PRODUCT_CONFIGURATION_ID,SALES_DOC,SALESDOC_CREATION_DATE(YYYYMMDD),SALES_DOC_ITEM,SALES_DOC_CAT,CONFIG_PRODUCT,IQ_MAX_PAL_WEIGHT,IQ_PALLET_MOVE,IQ_CUST_PRIO,IQ_MIN_ISLE_WIDTH,IQ_SURFACE,IQ_WH_CL_HEIGHT,IQ_WH_SIZE,IQ_MAX_RACK_HEIGHT,IQ_WH_NOISE,AVC_CR_COUNTERWEIGHT_VXX,AVC_CR_POWERSOURCE_VXX,AVC_CR_FORKSIZE_VXX,AVC_CR_WHEELTYPE_VXX,LEAD_TIME,UNIT_NET_PRICE,UNIT_GROSS_PRICE,UNIT_COGS,CURRENCY
84172,47208,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,AS,25,20000,10,YES,1000,ELEC,S,P,5,0,0,0,GBP
48764,29504,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,25,50000,20,NO,1000,COMB,S,C,9,0,0,0,GBP
71964,41104,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,GR,50,20000,35,YES,2000,ELEC,L,P,7,0,0,0,GBP
48378,29311,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,7,AS,25,20000,20,YES,2000,ELEC,S,P,4,0,0,0,GBP
83872,47058,20221130,10,C,PJ001_P0,100,25,ENVIRON_IMPACT,7,SM,25,50000,20,YES,500,COMB,S,C,0,0,0,0,GBP
83776,47010,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,7,SM,25,20000,20,YES,1000,COMB,S,C,4,0,0,0,GBP
71950,41097,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,SM,75,20000,35,NO,1000,COMB,S,C,5,0,0,0,GBP
71790,41017,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,50,50000,35,YES,500,ELEC,S,C,2,0,0,0,GBP
71690,40967,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,25,50000,20,YES,500,COMB,S,P,1,0,0,0,GBP
96794,53519,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,7,SM,25,20000,20,NO,2000,COMB,S,C,4,0,0,0,GBP
64528,37386,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,AS,75,20000,20,YES,1000,ELEC,S,P,5,0,0,0,GBP
64728,37486,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,10,SM,25,20000,20,YES,1000,COMB,S,C,4,0,0,0,GBP
71450,40847,20221130,10,C,PJ001_P0,50,10,ENVIRON_IMPACT,3,AS,50,75000,35,YES,2000,COMB,M,P,7,0,0,0,GBP
71864,41054,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,20000,20,NO,1000,ELEC,M,C,2,0,0,0,GBP
48860,29552,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,AS,25,75000,20,YES,1000,ELEC,S,P,4,0,0,0,GBP
64914,37579,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,3,AS,75,20000,20,NO,2000,COMB,S,P,3,0,0,0,GBP
48960,29602,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,25,20000,20,YES,1000,ELEC,M,P,2,0,0,0,GBP
48394,29319,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,AS,75,50000,25,NO,2000,COMB,L,P,1,0,0,0,GBP
65118,37681,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,SM,50,75000,35,YES,500,ELEC,S,C,9,0,0,0,GBP
71478,40861,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,3,SM,25,20000,20,YES,1000,ELEC,M,C,1,0,0,0,GBP
48574,29409,20221130,10,C,PJ001_P0,1000,25,LEAD_TIME,7,SM,50,20000,35,YES,1000,ELEC,M,C,8,0,0,0,GBP
48974,29609,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,SM,25,50000,10,YES,2000,ELEC,M,C,8,0,0,0,GBP
48580,29412,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,7,SM,50,20000,35,YES,2000,ELEC,M,C,2,0,0,0,GBP
72070,41157,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,7,SM,25,20000,10,YES,2000,COMB,S,C,1,0,0,0,GBP
48788,29516,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,3,SM,50,20000,35,YES,1000,ELEC,S,C,2,0,0,0,GBP
83986,47115,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,75,20000,35,YES,1000,ELEC,L,C,4,0,0,0,GBP
64418,37331,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,SM,25,20000,20,YES,2000,ELEC,S,P,0,0,0,0,GBP
71960,41102,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,50000,20,YES,500,ELEC,S,C,2,0,0,0,GBP
64718,37481,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,GR,50,75000,10,YES,2000,ELEC,S,P,3,0,0,0,GBP
71660,40952,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,7,AS,50,50000,20,YES,2000,ELEC,S,P,9,0,0,0,GBP
71780,41012,20221130,10,C,PJ001_P0,100,25,ENVIRON_IMPACT,3,SM,25,20000,20,YES,1000,ELEC,M,C,9,0,0,0,GBP
48570,29407,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,50,50000,25,YES,1000,ELEC,S,P,2,0,0,0,GBP
71880,41062,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,GR,50,50000,25,YES,500,ELEC,S,P,7,0,0,0,GBP
48790,29517,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,10,SM,25,75000,20,YES,500,ELEC,S,C,9,0,0,0,GBP
71994,41119,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,7,SM,25,50000,20,YES,2000,ELEC,S,C,6,0,0,0,GBP
65014,37629,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,3,SM,25,20000,20,YES,500,ELEC,M,C,4,0,0,0,GBP
65114,37679,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,25,50000,20,YES,2000,COMB,M,P,0,0,0,0,GBP
71774,41009,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,7,GR,25,50000,20,YES,500,ELEC,M,P,9,0,0,0,GBP
48870,29557,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,7,SM,25,20000,20,YES,1000,ELEC,L,C,1,0,0,0,GBP
64904,37574,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,10,AS,50,50000,35,YES,2000,ELEC,S,P,7,0,0,0,GBP
71374,40809,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,10,SM,50,50000,35,YES,500,ELEC,S,P,4,0,0,0,GBP
71694,40969,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,SM,25,75000,20,YES,2000,ELEC,S,C,4,0,0,0,GBP
71798,41021,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,25,50000,20,NO,2000,COMB,M,C,8,0,0,0,GBP
48584,29414,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,10,AS,25,20000,20,NO,2000,COMB,S,P,7,0,0,0,GBP
71598,40921,20221130,10,C,PJ001_P0,500,10,LEAD_TIME,3,GR,25,75000,10,YES,2000,ELEC,S,P,9,0,0,0,GBP
48894,29569,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,75,50000,20,NO,2000,ELEC,S,C,2,0,0,0,GBP
48984,29614,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,75,20000,20,YES,2000,COMB,S,C,8,0,0,0,GBP
71398,40821,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,7,SM,25,20000,20,YES,500,COMB,M,C,1,0,0,0,GBP
83692,46968,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,GR,25,20000,20,YES,500,ELEC,M,P,7,0,0,0,GBP
83892,47068,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,10,AS,50,20000,25,NO,1000,ELEC,L,P,7,0,0,0,GBP
83782,47013,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,GR,50,50000,35,NO,1000,ELEC,S,P,2,0,0,0,GBP
48398,29321,20221130,10,C,PJ001_P0,50,10,ENVIRON_IMPACT,3,SM,25,20000,20,YES,1000,ELEC,L,C,4,0,0,0,GBP
48798,29521,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,50,20000,10,YES,2000,ELEC,M,C,3,0,0,0,GBP
48598,29421,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,SM,25,50000,20,YES,1000,COMB,M,P,6,0,0,0,GBP
48384,29314,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,3,SM,25,20000,20,NO,1000,COMB,S,P,1,0,0,0,GBP
71970,41107,20221130,10,C,PJ001_P0,500,25,ENVIRON_IMPACT,3,SM,50,20000,20,YES,1000,ELEC,L,C,3,0,0,0,GBP
71570,40907,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,7,GR,50,75000,25,YES,1000,ELEC,M,P,6,0,0,0,GBP
83696,46970,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,AS,75,20000,35,YES,2000,ELEC,M,P,7,0,0,0,GBP
64408,37326,20221130,10,C,PJ001_P0,1000,50,OPERATING_COSTS,7,GR,25,20000,10,YES,2000,ELEC,M,P,9,0,0,0,GBP
64608,37426,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,10,SM,50,20000,35,YES,2000,COMB,S,P,3,0,0,0,GBP
48880,29562,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,25,50000,20,YES,2000,ELEC,M,P,1,0,0,0,GBP
64808,37526,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,50,50000,25,YES,1000,ELEC,M,C,8,0,0,0,GBP
48780,29512,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,3,SM,25,20000,20,YES,1000,ELEC,M,C,9,0,0,0,GBP
71770,41007,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,SM,25,75000,20,YES,1000,ELEC,S,C,7,0,0,0,GBP
71984,41114,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,25,20000,20,YES,2000,COMB,S,C,0,0,0,0,GBP
71884,41064,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,AS,25,50000,20,NO,2000,ELEC,M,P,3,0,0,0,GBP
71684,40964,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,7,GR,50,20000,35,YES,2000,ELEC,S,P,3,0,0,0,GBP
71384,40814,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,10,SM,25,75000,20,YES,1000,ELEC,M,P,9,0,0,0,GBP
84376,47310,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,25,20000,10,NO,1000,COMB,S,P,6,0,0,0,GBP
83838,47041,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,10,SM,25,75000,20,YES,1000,ELEC,L,C,7,0,0,0,GBP
83728,46986,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,7,SM,75,20000,25,YES,1000,ELEC,M,C,5,0,0,0,GBP
83948,47096,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,7,GR,25,50000,20,YES,2000,ELEC,S,P,9,0,0,0,GBP
63222,36733,20221130,10,C,PJ001_P0,50,10,ENVIRON_IMPACT,3,SM,50,50000,10,NO,1000,ELEC,S,C,8,0,0,0,GBP
71952,41098,20221130,10,C,PJ001_P0,500,10,ENVIRON_IMPACT,3,AS,50,20000,20,YES,1000,ELEC,L,P,2,0,0,0,GBP
63332,36788,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,COMB,S,C,4,0,0,0,GBP
71842,41043,20221130,10,C,PJ001_P0,500,50,LEAD_TIME,7,GR,25,20000,10,YES,2000,ELEC,S,P,5,0,0,0,GBP
63442,36843,20221130,10,C,PJ001_P0,500,50,LEAD_TIME,3,SM,25,20000,20,NO,2000,COMB,S,C,8,0,0,0,GBP
63552,36898,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,AS,25,20000,20,YES,500,ELEC,S,P,6,0,0,0,GBP
71622,40933,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,10,GR,50,20000,25,NO,1000,ELEC,S,P,0,0,0,0,GBP
71512,40878,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,7,SM,25,20000,10,YES,1000,ELEC,S,C,8,0,0,0,GBP
83682,46963,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,SM,50,50000,20,NO,1000,ELEC,S,C,9,0,0,0,GBP
48972,29608,20221130,10,C,PJ001_P0,1000,25,LEAD_TIME,3,SM,25,20000,20,YES,1000,ELEC,M,C,3,0,0,0,GBP
63146,36695,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,75,20000,10,NO,1000,COMB,M,C,1,0,0,0,GBP
63036,36640,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,AS,25,20000,20,YES,2000,ELEC,M,P,9,0,0,0,GBP
72050,41147,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,7,SM,25,20000,20,YES,2000,ELEC,M,C,2,0,0,0,GBP
63366,36805,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,7,SM,25,20000,20,YES,1000,COMB,M,C,2,0,0,0,GBP
97302,53773,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,3,SM,25,50000,20,YES,1000,ELEC,S,C,9,0,0,0,GBP
71766,41005,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,GR,25,20000,20,YES,1000,ELEC,S,P,5,0,0,0,GBP
97006,53625,20221130,10,C,PJ001_P0,50,10,ENVIRON_IMPACT,3,SM,50,50000,35,YES,2000,ELEC,S,C,7,0,0,0,GBP
96778,53511,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,GR,25,75000,20,NO,2000,COMB,M,P,6,0,0,0,GBP
64918,37581,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,50,20000,35,YES,2000,COMB,S,C,8,0,0,0,GBP
64432,37338,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,3,AS,25,50000,20,YES,2000,ELEC,L,P,0,0,0,0,GBP
97226,53735,20221130,10,C,PJ001_P0,100,10,ENVIRON_IMPACT,3,GR,25,20000,20,YES,1000,ELEC,S,P,3,0,0,0,GBP
65134,37689,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,75,50000,25,YES,1000,COMB,M,P,6,0,0,0,GBP
64686,37465,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,20000,20,YES,2000,ELEC,L,C,0,0,0,0,GBP
96862,53553,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,50000,20,YES,1000,ELEC,S,C,3,0,0,0,GBP
84012,47128,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,3,GR,25,20000,20,YES,500,COMB,M,P,5,0,0,0,GBP
71428,40836,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,AS,75,20000,35,YES,2000,ELEC,L,P,2,0,0,0,GBP
96896,53570,20221130,10,C,PJ001_P0,100,50,ENVIRON_IMPACT,3,GR,75,20000,25,YES,1000,ELEC,S,P,6,0,0,0,GBP
64440,37342,20221130,10,C,PJ001_P0,500,50,ENVIRON_IMPACT,7,SM,75,20000,35,YES,500,ELEC,S,C,7,0,0,0,GBP
63248,36746,20221130,10,C,PJ001_P0,1000,10,OPERATING_COSTS,3,GR,25,20000,20,YES,500,ELEC,S,P,6,0,0,0,GBP
62850,36547,20221130,10,C,PJ001_P0,50,10,ENVIRON_IMPACT,3,SM,25,20000,20,YES,1000,ELEC,M,C,8,0,0,0,GBP
71978,41111,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,SM,25,50000,10,YES,2000,ELEC,S,P,6,0,0,0,GBP
48888,29566,20221130,10,C,PJ001_P0,50,50,ENVIRON_IMPACT,3,AS,75,20000,35,YES,1000,ELEC,S,P,9,0,0,0,GBP
62994,36619,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,7,GR,25,50000,10,YES,1000,ELEC,S,P,5,0,0,0,GBP
96710,53477,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,GR,25,75000,20,YES,2000,ELEC,M,P,0,0,0,0,GBP
48634,29439,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,SM,25,50000,20,YES,2000,COMB,S,C,2,0,0,0,GBP
97108,53676,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,GR,25,20000,20,YES,1000,ELEC,S,P,2,0,0,0,GBP
64880,37562,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,3,SM,50,20000,25,NO,1000,COMB,S,C,4,0,0,0,GBP
97290,53767,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,GR,25,75000,20,YES,500,ELEC,S,P,5,0,0,0,GBP
84130,47187,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,GR,75,75000,10,YES,1000,ELEC,S,P,1,0,0,0,GBP
71724,40984,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,50000,20,YES,2000,ELEC,S,P,9,0,0,0,GBP
71834,41039,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,GR,50,75000,35,YES,2000,ELEC,S,P,1,0,0,0,GBP
64926,37585,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,ELEC,M,C,7,0,0,0,GBP
96964,53604,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,75,20000,35,YES,500,COMB,M,P,5,0,0,0,GBP
65126,37685,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,AS,25,20000,20,YES,1000,COMB,M,P,0,0,0,0,GBP
48448,29346,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,75,20000,20,YES,500,ELEC,S,C,8,0,0,0,GBP
84240,47242,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,3,SM,25,50000,20,YES,1000,ELEC,S,P,5,0,0,0,GBP
48338,29291,20221130,10,C,PJ001_P0,50,10,ENVIRON_IMPACT,7,AS,25,75000,20,YES,1000,ELEC,M,P,2,0,0,0,GBP
71492,40868,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,GR,50,20000,35,YES,2000,ELEC,M,P,2,0,0,0,GBP
64982,37613,20221130,10,C,PJ001_P0,1000,25,ENVIRON_IMPACT,3,AS,75,50000,35,YES,1000,ELEC,S,P,7,0,0,0,GBP
83846,47045,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,SM,25,20000,20,YES,1000,ELEC,S,P,2,0,0,0,GBP
71876,41060,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,GR,75,20000,25,YES,1000,COMB,S,P,5,0,0,0,GBP
64398,37321,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,AS,25,20000,20,YES,1000,COMB,M,P,0,0,0,0,GBP
48422,29333,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,50000,20,YES,1000,ELEC,L,C,4,0,0,0,GBP
62892,36568,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,SM,25,50000,10,NO,2000,ELEC,S,C,8,0,0,0,GBP
64796,37520,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,SM,25,75000,20,YES,500,ELEC,S,P,2,0,0,0,GBP
63606,36925,20221130,10,C,PJ001_P0,1000,50,LEAD_TIME,3,GR,25,20000,20,YES,1000,ELEC,S,P,5,0,0,0,GBP
63434,36839,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,7,AS,50,20000,25,YES,1000,ELEC,L,P,7,0,0,0,GBP
48760,29502,20221130,10,C,PJ001_P0,500,10,LEAD_TIME,10,SM,25,50000,20,YES,2000,COMB,S,P,0,0,0,0,GBP
71390,40817,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,GR,25,20000,20,YES,1000,ELEC,L,P,3,0,0,0,GBP
48908,29576,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,AS,25,20000,10,YES,1000,ELEC,M,P,6,0,0,0,GBP
64900,37572,20221130,10,C,PJ001_P0,500,50,LEAD_TIME,3,SM,50,50000,20,YES,500,COMB,M,C,1,0,0,0,GBP
96752,53498,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,10,SM,25,20000,20,YES,2000,ELEC,S,C,5,0,0,0,GBP
84342,47293,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,3,GR,25,20000,20,NO,1000,COMB,L,P,9,0,0,0,GBP
63374,36809,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,10,SM,50,75000,25,NO,1000,ELEC,S,P,3,0,0,0,GBP
48820,29532,20221130,10,C,PJ001_P0,500,50,LEAD_TIME,3,SM,25,50000,20,YES,500,ELEC,S,C,4,0,0,0,GBP
83674,46959,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,SM,25,75000,20,NO,1000,ELEC,S,C,0,0,0,0,GBP
96916,53580,20221130,10,C,PJ001_P0,100,10,ENVIRON_IMPACT,3,AS,25,75000,10,YES,500,COMB,L,P,6,0,0,0,GBP
97274,53759,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,AS,75,20000,35,YES,1000,ELEC,S,P,7,0,0,0,GBP
48354,29299,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,20000,20,NO,2000,COMB,S,C,2,0,0,0,GBP
71368,40806,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,50000,20,NO,1000,COMB,M,C,3,0,0,0,GBP
64610,37427,20221130,10,C,PJ001_P0,1000,50,LEAD_TIME,3,AS,25,50000,20,YES,1000,ELEC,S,P,7,0,0,0,GBP
64500,37372,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,GR,25,75000,20,YES,500,ELEC,S,P,9,0,0,0,GBP
64824,37534,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,AS,75,50000,25,YES,1000,ELEC,S,P,7,0,0,0,GBP
64714,37479,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,GR,25,75000,20,YES,1000,COMB,S,P,8,0,0,0,GBP
64534,37389,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,ELEC,S,C,1,0,0,0,GBP
97014,53629,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,10,AS,25,20000,20,NO,500,COMB,M,P,4,0,0,0,GBP
63188,36716,20221130,10,C,PJ001_P0,500,10,LEAD_TIME,3,GR,25,50000,10,YES,2000,ELEC,M,P,7,0,0,0,GBP
97198,53721,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,7,AS,50,50000,35,YES,1000,ELEC,S,P,5,0,0,0,GBP
61666,35955,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,GR,50,75000,25,NO,3000,ELEC,L,P,9,100,0,0,GBP
64424,37334,20221130,10,C,PJ001_P0,100,10,LEAD_TIME,3,GR,50,75000,20,YES,2000,ELEC,M,P,2,0,0,0,GBP
96760,53502,20221130,10,C,PJ001_P0,100,50,ENVIRON_IMPACT,10,AS,25,20000,10,YES,2000,ELEC,S,P,6,0,0,0,GBP
62912,36578,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,GR,25,20000,20,NO,500,COMB,M,P,1,0,0,0,GBP
71740,40992,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,AS,75,50000,35,YES,1000,COMB,S,P,5,0,0,0,GBP
63510,36877,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,10,SM,25,50000,10,NO,1000,COMB,M,C,5,0,0,0,GBP
64638,37441,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,AS,25,50000,20,YES,1000,ELEC,M,P,9,0,0,0,GBP
63010,36627,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,GR,50,20000,25,YES,500,COMB,S,P,3,0,0,0,GBP
83750,46997,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,7,SM,75,20000,25,YES,2000,COMB,S,C,2,0,0,0,GBP
71340,40792,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,7,AS,25,20000,20,YES,1000,ELEC,L,P,3,0,0,0,GBP
64858,37551,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,20000,20,YES,2000,COMB,M,C,4,0,0,0,GBP
63504,36874,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,7,SM,75,20000,25,NO,1000,COMB,S,C,3,0,0,0,GBP
84274,47259,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,7,GR,25,20000,10,YES,1000,COMB,S,P,6,0,0,0,GBP
84054,47149,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,25,20000,20,YES,500,ELEC,S,P,4,0,0,0,GBP
48430,29337,20221130,10,C,PJ001_P0,500,25,ENVIRON_IMPACT,3,SM,50,20000,25,YES,1000,ELEC,S,P,2,0,0,0,GBP
96702,53473,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,AS,50,75000,10,NO,1000,COMB,S,P,6,0,0,0,GBP
72042,41143,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,10,SM,25,75000,20,NO,2000,COMB,S,C,4,0,0,0,GBP
63084,36664,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,3,AS,25,50000,20,YES,1000,COMB,S,P,1,0,0,0,GBP
62876,36560,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,75,50000,25,NO,1000,COMB,M,C,8,0,0,0,GBP
48930,29587,20221130,10,C,PJ001_P0,1000,10,OPERATING_COSTS,3,AS,25,75000,20,YES,1000,ELEC,L,P,1,0,0,0,GBP
71334,40789,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,AS,25,20000,20,NO,2000,ELEC,M,P,7,0,0,0,GBP
64830,37537,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,75,20000,35,YES,2000,ELEC,M,P,4,0,0,0,GBP
63484,36864,20221130,10,C,PJ001_P0,50,10,ENVIRON_IMPACT,7,AS,25,75000,20,YES,1000,ELEC,M,P,6,0,0,0,GBP
63028,36636,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,7,AS,25,20000,20,YES,2000,ELEC,S,P,4,0,0,0,GBP
63612,36928,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,AS,75,20000,35,YES,1000,ELEC,S,P,3,0,0,0,GBP
63428,36836,20221130,10,C,PJ001_P0,50,50,ENVIRON_IMPACT,3,GR,50,20000,25,YES,2000,ELEC,M,P,2,0,0,0,GBP
64590,37417,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,50,20000,10,YES,2000,COMB,S,P,1,0,0,0,GBP
63538,36891,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,25,50000,10,YES,2000,COMB,M,P,4,0,0,0,GBP
64990,37617,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,SM,25,50000,20,YES,500,ELEC,M,P,8,0,0,0,GBP
48854,29549,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,50000,20,NO,2000,COMB,S,C,3,0,0,0,GBP
63092,36668,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,SM,25,75000,20,YES,1000,ELEC,M,C,2,0,0,0,GBP
